Suburb,City,State,StateCode,Latitude,Longitude,District,PostCode,SuburbId
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1175",13265
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1205",13266
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1146",13267
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1172",13268
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1173",13269
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1027",13270
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1168",13271
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1169",13272
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1136",13273
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1159",13274
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1130",13275
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1112",13276
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1007",13277
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1035",13278
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1204",13279
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1110",13280
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1031",13281
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1184",13282
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1153",13283
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1189",13284
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1174",13285
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1030",13286
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1125",13287
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1148",13288
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1294",13289
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1188",13290
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1029",13291
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1147",13292
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1028",13293
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1160",13294
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1033",13296
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1137",13297
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1034",13298
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1151",13299
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1001",13300
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1139",13301
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1131",13302
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1180",13303
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1291",13304
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1036",13305
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1181",13306
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1135",13307
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1186",13308
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1003",13309
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1206",13310
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1292",13311
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1008",13312
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1009",13313
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1113",13314
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1185",13315
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1011",13316
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1154",13317
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1171",13318
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1293",13319
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1144",13320
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1127",13321
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1010",13322
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1005",13323
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1178",13324
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1143",13325
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1179",13326
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1006",13327
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1004",13328
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1177",13329
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1182",13330
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1128",13331
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1114",13332
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1187",13333
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1026",13334
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1156",13335
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1158",13336
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1037",13337
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1126",13338
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1133",13339
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1025",13340
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1176",13341
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1134",13342
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1170",13343
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1129",13344
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1152",13345
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1157",13346
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1002",13347
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1023",13348
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1022",13349
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1021",13350
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1020",13351
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1299",13352
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1207",13353
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1145",13354
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1138",13355
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1183",13356
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1155",13357
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1166",13358
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1198",13359
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1165",13360
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1044",13361
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1295",13363
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1197",13364
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1202",13365
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1142",13366
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1194",13367
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1101",13368
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1123",13369
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1107",13370
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1039",13371
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1043",13372
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1042",13373
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1119",13374
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1120",13375
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1203",13377
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1161",13378
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1195",13379
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1162",13380
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1106",13381
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1141",13382
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1150",13383
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1038",13384
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1118",13385
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1105",13386
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1199",13387
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1109",13388
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","2001",13389
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1115",13390
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1041",13391
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1100",13392
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1124",13393
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1163",13395
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1149",13396
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1167",13397
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1040",13398
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1201",13399
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1164",13400
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1200",13401
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1296",13402
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1190",13403
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1108",13404
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1121",13405
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1191",13406
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1122",13407
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1193",13409
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1140",13410
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1297",13411
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1046",13412
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1298",13414
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1045",13415
"Sydney","Sydney","New South Wales","NSW",-33.794883,151.268071,"","1196",13416
"Sydney","Sydney","New South Wales","NSW",-33.662834,150.874182,"","1032",13295
"Sydney","Sydney","New South Wales","NSW",-33.66279,150.874265,"","1132",13362
"Sydney","Sydney","New South Wales","NSW",-33.867139,151.207114,"","2000",13376
"Sydney","Sydney","New South Wales","NSW",-33.666729,150.866145,"","1116",13394
"Sydney","Sydney","New South Wales","NSW",-33.664575,150.87022,"","1117",13408
"Sydney","Sydney","New South Wales","NSW",-34.790684,147.685283,"","1192",13413
"Abbotsbury","Sydney","New South Wales","NSW",-33.877538,150.867768,"","2176",6
"Abbotsford","Sydney","New South Wales","NSW",-33.852469,151.129453,"","2046",9
"Aberdeen","Sydney","New South Wales","NSW",-29.996058,151.080554,"","2359",16
"Acacia Creek","Sydney","New South Wales","NSW",-28.373331,152.320879,"","2476",30
"Acacia Gardens","Sydney","New South Wales","NSW",-33.730077,150.906502,"","2763",31
"Acacia Plateau","Sydney","New South Wales","NSW",-28.381072,152.368571,"","2476",34
"Adaminaby","Sydney","New South Wales","NSW",-35.997349,148.769744,"","2629",43
"Adelong","Sydney","New South Wales","NSW",-35.307947,148.063682,"","2729",61
"Adjungbilly","Sydney","New South Wales","NSW",-35.081463,148.40992,"","2727",62
"Afterlee","Sydney","New South Wales","NSW",-28.593876,152.825754,"","2474",66
"Agnes Banks","Sydney","New South Wales","NSW",-33.618877,150.707372,"","2753",69
"Airds","Sydney","New South Wales","NSW",-34.084468,150.829041,"","2560",74
"Akolele","Sydney","New South Wales","NSW",-36.355798,150.07685,"","2546",84
"Albert","Sydney","New South Wales","NSW",-32.41586,147.508111,"","2873",93
"Aldavilla","Sydney","New South Wales","NSW",-31.058949,152.768142,"","2440",110
"Alectown","Sydney","New South Wales","NSW",-32.933075,148.257653,"","2870",118
"Alexandria","Sydney","New South Wales","NSW",-33.897571,151.195567,"","2015",125
"Alexandria","Sydney","New South Wales","NSW",-33.711785,151.108248,"","1435",126
"Alfords Point","Sydney","New South Wales","NSW",-33.993303,151.024751,"","2234",129
"Alison","Sydney","New South Wales","NSW",-32.434801,151.771934,"","2420",141
"Allambie Heights","Sydney","New South Wales","NSW",-33.765076,151.248864,"","2100",147
"Allawah","Sydney","New South Wales","NSW",-33.970018,151.114517,"","2218",155
"Alleena","Sydney","New South Wales","NSW",-34.109459,147.140966,"","2671",156
"Allgomera","Sydney","New South Wales","NSW",-30.816097,152.831369,"","2441",165
"Allworth","Sydney","New South Wales","NSW",-32.541688,151.960927,"","2425",171
"Allynbrook","Sydney","New South Wales","NSW",-32.363343,151.536229,"","2311",172
"Alma Park","Sydney","New South Wales","NSW",-35.604129,146.791693,"","2659",176
"Alpine","Sydney","New South Wales","NSW",-34.409517,150.523957,"","2575",184
"Alstonvale","Sydney","New South Wales","NSW",-28.805607,153.445477,"","2477",187
"Alstonville","Sydney","New South Wales","NSW",-28.842125,153.44036,"","2477",188
"Ambarvale","Sydney","New South Wales","NSW",-34.080467,150.803644,"","2560",206
"Ando","Sydney","New South Wales","NSW",-36.739931,149.261211,"","2631",233
"Anembo","Sydney","New South Wales","NSW",-35.805448,149.42833,"","2621",239
"Angledale","Sydney","New South Wales","NSW",-36.63575,149.857154,"","2550",247
"Angledool","Sydney","New South Wales","NSW",-29.113122,147.902562,"","2832",248
"Anglers Reach","Sydney","New South Wales","NSW",-35.999196,148.664848,"","2629",249
"Angourie","Sydney","New South Wales","NSW",-29.481012,153.359964,"","2464",252
"Anna Bay","Sydney","New South Wales","NSW",-32.776919,152.083274,"","2316",254
"Annandale","Sydney","New South Wales","NSW",-33.881435,151.170681,"","2038",256
"Annangrove","Sydney","New South Wales","NSW",-33.657772,150.943505,"","2156",258
"Appin","Sydney","New South Wales","NSW",-34.200891,150.787479,"","2560",275
"Appleby","Sydney","New South Wales","NSW",-30.964928,150.825148,"","2340",281
"Apsley","Sydney","New South Wales","NSW",-32.598356,148.963925,"","2820",288
"Arable","Sydney","New South Wales","NSW",-36.367368,148.945534,"","2630",289
"Arakoon","Sydney","New South Wales","NSW",-30.888231,153.066955,"","2431",290
"Araluen","Sydney","New South Wales","NSW",-35.64693,149.812149,"","2622",292
"Araluen North","Sydney","New South Wales","NSW",-35.628549,149.804609,"","2622",293
"Aratula","Sydney","New South Wales","NSW",-35.511748,145.051193,"","2714",301
"Arcadia","Sydney","New South Wales","NSW",-33.623101,151.052726,"","2159",306
"Arding","Sydney","New South Wales","NSW",-30.588547,151.556745,"","2358",319
"Ardlethan","Sydney","New South Wales","NSW",-34.357355,146.903401,"","2665",320
"Argalong","Sydney","New South Wales","NSW",-35.315496,148.453868,"","2720",326
"Argents Hill","Sydney","New South Wales","NSW",-30.621952,152.746326,"","2449",328
"Argoon","Sydney","New South Wales","NSW",-34.858279,145.674146,"","2707",330
"Ariah Park","Sydney","New South Wales","NSW",-34.348105,147.221222,"","2665",335
"Armatree","Sydney","New South Wales","NSW",-31.453726,148.407695,"","2831",343
"Arncliffe","Sydney","New South Wales","NSW",-33.936592,151.146805,"","2205",348
"Arndell Park","Sydney","New South Wales","NSW",-33.787266,150.871959,"","2148",349
"Arrawarra","Sydney","New South Wales","NSW",-30.059596,153.18789,"","2456",354
"Arrawarra Headland","Sydney","New South Wales","NSW",-30.059771,153.202738,"","2456",355
"Artarmon","Sydney","New South Wales","NSW",-33.808087,151.192733,"","1570",360
"Artarmon","Sydney","New South Wales","NSW",-33.807664,151.189662,"","2064",361
"Arthurville","Sydney","New South Wales","NSW",-32.554843,148.742709,"","2820",368
"Arumpo","Sydney","New South Wales","NSW",-33.873621,142.885264,"","2715",369
"Ashbury","Sydney","New South Wales","NSW",-33.901897,151.11932,"","2193",380
"Ashby","Sydney","New South Wales","NSW",-29.423925,153.187448,"","2463",381
"Ashby Heights","Sydney","New South Wales","NSW",-29.413743,153.179387,"","2463",383
"Ashby Island","Sydney","New South Wales","NSW",-29.430968,153.202632,"","2463",384
"Ashcroft","Sydney","New South Wales","NSW",-33.917587,150.899095,"","2168",385
"Ashfield","Sydney","New South Wales","NSW",-34.096505,150.778939,"","1800",387
"Ashfield","Sydney","New South Wales","NSW",-33.889498,151.127444,"","2131",390
"Ashford","Sydney","New South Wales","NSW",-29.321245,151.096081,"","2361",391
"Ashley","Sydney","New South Wales","NSW",-29.317772,149.808064,"","2400",395
"Asquith","Sydney","New South Wales","NSW",-33.687484,151.108685,"","2077",407
"Atholwood","Sydney","New South Wales","NSW",-28.999641,151.058013,"","2361",413
"Attunga","Sydney","New South Wales","NSW",-30.930991,150.847933,"","2345",416
"Auburn","Sydney","New South Wales","NSW",-33.883928,151.023796,"","1835",423
"Auburn","Sydney","New South Wales","NSW",-33.849322,151.033421,"","2144",424
"Auburn Vale","Sydney","New South Wales","NSW",-29.83895,151.041719,"","2360",427
"Audley","Sydney","New South Wales","NSW",-34.075295,151.056519,"","2232",430
"Aurville","Sydney","New South Wales","NSW",-34.547823,148.370154,"","2587",436
"Austral","Sydney","New South Wales","NSW",-33.933109,150.812031,"","2179",440
"Austral Eden","Sydney","New South Wales","NSW",-31.021949,152.937797,"","2440",441
"Australia Square","Sydney","New South Wales","NSW",-33.891788,151.176251,"","1215",444
"Australia Square","Sydney","New South Wales","NSW",-33.891788,151.176251,"","1213",445
"Australia Square","Sydney","New South Wales","NSW",-33.891788,151.176251,"","1212",446
"Australia Square","Sydney","New South Wales","NSW",-33.891788,151.176251,"","1211",447
"Australia Square","Sydney","New South Wales","NSW",-33.891788,151.176251,"","1210",448
"Australia Square","Sydney","New South Wales","NSW",-33.891788,151.176251,"","1209",449
"Australia Square","Sydney","New South Wales","NSW",-33.891788,151.176251,"","1214",450
"Avalon Beach","Sydney","New South Wales","NSW",-33.636325,151.330596,"","2107",453
"Avoca","Sydney","New South Wales","NSW",-34.613522,150.479323,"","2577",461
"Avon","Sydney","New South Wales","NSW",-34.352071,150.634745,"","2574",466
"Avonside","Sydney","New South Wales","NSW",-36.438997,148.701689,"","2628",475
"Aylmerton","Sydney","New South Wales","NSW",-34.419069,150.492737,"","2575",480
"Baan Baa","Sydney","New South Wales","NSW",-30.60138,149.966153,"","2390",483
"Babinda","Sydney","New South Wales","NSW",-31.940261,146.479353,"","2825",487
"Babyl Creek","Sydney","New South Wales","NSW",-28.730383,152.795939,"","2470",489
"Back Creek","Sydney","New South Wales","NSW",-28.40351,153.171821,"","2484",491
"Back Creek","Sydney","New South Wales","NSW",-30.108145,150.275755,"","2390",492
"Back Creek","Sydney","New South Wales","NSW",-31.972237,152.065675,"","2422",493
"Back Creek","Sydney","New South Wales","NSW",-35.344316,149.940738,"","2622",494
"Back Creek","Sydney","New South Wales","NSW",-28.931739,151.702544,"","2372",495
"Back Creek","Sydney","New South Wales","NSW",-33.828897,147.446045,"","2671",497
"Back Forest","Sydney","New South Wales","NSW",-34.853655,150.678507,"","2535",498
"Backmede","Sydney","New South Wales","NSW",-28.77259,153.018771,"","2470",501
"Backwater","Sydney","New South Wales","NSW",-30.075367,151.880535,"","2365",502
"Badgerys Creek","Sydney","New South Wales","NSW",-33.883376,150.741351,"","2555",509
"Badja","Sydney","New South Wales","NSW",-36.076239,149.531732,"","2630",512
"Bagnoo","Sydney","New South Wales","NSW",-31.463639,152.533221,"","2446",522
"Bago","Sydney","New South Wales","NSW",-31.488259,152.660113,"","2446",523
"Bago","Sydney","New South Wales","NSW",-31.488259,152.660113,"","2730",524
"Bagotville","Sydney","New South Wales","NSW",-28.974576,153.406938,"","2477",527
"Bakers Creek","Sydney","New South Wales","NSW",-31.960468,152.108511,"","2422",542
"Bakers Creek","Sydney","New South Wales","NSW",-30.803716,152.726106,"","2447",543
"Bakers Creek","Sydney","New South Wales","NSW",-30.268999,151.015214,"","2358",544
"Bakers Swamp","Sydney","New South Wales","NSW",-32.778925,148.923303,"","2820",546
"Balala","Sydney","New South Wales","NSW",-30.612086,151.335783,"","2358",552
"Bald Blair","Sydney","New South Wales","NSW",-30.181416,151.795706,"","2365",559
"Bald Hills","Sydney","New South Wales","NSW",-36.912886,149.847662,"","2549",560
"Bald Nob","Sydney","New South Wales","NSW",-29.644588,151.962405,"","2370",565
"Baldersleigh","Sydney","New South Wales","NSW",-30.263771,151.430274,"","2365",567
"Baldry","Sydney","New South Wales","NSW",-32.865448,148.500123,"","2867",570
"Balfours Peak","Sydney","New South Wales","NSW",-29.510948,150.751185,"","2402",572
"Balgowlah","Sydney","New South Wales","NSW",-33.794121,151.26268,"","2093",577
"Balgowlah Heights","Sydney","New South Wales","NSW",-33.800553,151.257401,"","2093",578
"Balladoran","Sydney","New South Wales","NSW",-31.852136,148.626475,"","2831",589
"Ballalaba","Sydney","New South Wales","NSW",-35.572682,149.666842,"","2622",591
"Balldale","Sydney","New South Wales","NSW",-35.845724,146.518358,"","2646",606
"Ballengarra","Sydney","New South Wales","NSW",-31.318479,152.709685,"","2441",608
"Ballimore","Sydney","New South Wales","NSW",-32.195726,148.902065,"","2830",612
"Ballina","Sydney","New South Wales","NSW",-28.869984,153.559167,"","2478",613
"Balmain","Sydney","New South Wales","NSW",-33.856498,151.178009,"","2041",618
"Balmain East","Sydney","New South Wales","NSW",-33.857833,151.190598,"","2041",619
"Balranald","Sydney","New South Wales","NSW",-34.638049,143.561101,"","2715",630
"Banda Banda","Sydney","New South Wales","NSW",-31.200387,152.482368,"","2446",649
"Bandon","Sydney","New South Wales","NSW",-33.501308,148.305788,"","2871",652
"Bandon Grove","Sydney","New South Wales","NSW",-32.299862,151.71589,"","2420",653
"Bangadang","Sydney","New South Wales","NSW",-35.284504,147.984044,"","2729",656
"Bangadilly","Sydney","New South Wales","NSW",-34.436829,150.135301,"","2577",657
"Bangalee","Sydney","New South Wales","NSW",-34.843976,150.570381,"","2541",659
"Bangalow","Sydney","New South Wales","NSW",-28.686356,153.524792,"","2479",660
"Bangheet","Sydney","New South Wales","NSW",-29.804159,150.478053,"","2404",663
"Bango","Sydney","New South Wales","NSW",-34.745475,148.956495,"","2582",665
"Bangor","Sydney","New South Wales","NSW",-34.018876,151.030057,"","2234",667
"Banksia","Sydney","New South Wales","NSW",-33.945237,151.140161,"","2216",673
"Banksmeadow","Sydney","New South Wales","NSW",-33.95742,151.206715,"","2019",678
"Bankstown","Sydney","New South Wales","NSW",-33.919539,151.034909,"","2200",679
"Bankstown","Sydney","New South Wales","NSW",-33.907417,151.024581,"","1888",680
"Bankstown","Sydney","New South Wales","NSW",-33.907417,151.024581,"","1885",681
"Bankstown Aerodrome","Sydney","New South Wales","NSW",-33.920032,150.995041,"","2200",682
"Bankstown North","Sydney","New South Wales","NSW",-33.904622,151.039298,"","2200",683
"Bankstown Square","Sydney","New South Wales","NSW",-33.916017,151.038538,"","2200",684
"Bannaby","Sydney","New South Wales","NSW",-34.439785,149.961474,"","2580",685
"Bannister","Sydney","New South Wales","NSW",-34.595404,149.490386,"","2580",687
"Banoon","Sydney","New South Wales","NSW",-30.527226,150.44311,"","2347",691
"Banora Point","Sydney","New South Wales","NSW",-28.213363,153.535999,"","2486",692
"Banyabba","Sydney","New South Wales","NSW",-29.338403,153.002402,"","2469",693
"Bar Point","Sydney","New South Wales","NSW",-33.507463,151.163329,"","2083",701
"Baradine","Sydney","New South Wales","NSW",-30.943207,149.065815,"","2396",704
"Baraimal","Sydney","New South Wales","NSW",-28.72262,152.996558,"","2470",705
"Barbigal","Sydney","New South Wales","NSW",-32.217776,148.827352,"","2830",711
"Barden Ridge","Sydney","New South Wales","NSW",-34.032851,151.005396,"","2234",715
"Bardwell Park","Sydney","New South Wales","NSW",-33.93207,151.125594,"","2207",717
"Bardwell Valley","Sydney","New South Wales","NSW",-33.935083,151.134686,"","2207",718
"Barellan","Sydney","New South Wales","NSW",-34.28434,146.571256,"","2665",721
"Bargo","Sydney","New South Wales","NSW",-34.289443,150.580103,"","2574",725
"Barham","Sydney","New South Wales","NSW",-35.630473,144.130423,"","2732",726
"Barkers Vale","Sydney","New South Wales","NSW",-28.538014,153.123465,"","2474",734
"Barmedman","Sydney","New South Wales","NSW",-34.184676,147.406754,"","2668",743
"Barneys Reef","Sydney","New South Wales","NSW",-32.185066,149.529756,"","2852",755
"Barnsley","Sydney","New South Wales","NSW",-32.932412,151.590415,"","2278",756
"Barooga","Sydney","New South Wales","NSW",-35.913566,145.688503,"","3644",760
"Barraba","Sydney","New South Wales","NSW",-30.378339,150.610642,"","2347",763
"Barraganyatti","Sydney","New South Wales","NSW",-30.875913,152.916973,"","2441",768
"Barragga Bay","Sydney","New South Wales","NSW",-36.502628,150.053011,"","2546",769
"Barratta","Sydney","New South Wales","NSW",-35.228183,144.49432,"","2710",775
"Barren Grounds","Sydney","New South Wales","NSW",-34.671506,150.711828,"","2577",777
"Barrengarry","Sydney","New South Wales","NSW",-34.720683,150.523543,"","2577",778
"Barrington","Sydney","New South Wales","NSW",-31.973631,151.910491,"","2422",785
"Barrington Tops","Sydney","New South Wales","NSW",-31.897867,151.570361,"","2422",786
"Barringun","Sydney","New South Wales","NSW",-29.18925,145.88159,"","2840",787
"Barry","Sydney","New South Wales","NSW",-31.581575,151.316427,"","2340",792
"Barry","Sydney","New South Wales","NSW",-33.648293,149.269545,"","2799",793
"Barwon","Sydney","New South Wales","NSW",-31.036134,148.979059,"","2396",803
"Bass Hill","Sydney","New South Wales","NSW",-33.900608,150.992888,"","2197",815
"Bassendean","Sydney","New South Wales","NSW",-30.056088,151.173708,"","2365",817
"Batar Creek","Sydney","New South Wales","NSW",-31.658604,152.679031,"","2439",819
"Batehaven","Sydney","New South Wales","NSW",-35.73211,150.199539,"","2536",822
"Batemans Bay","Sydney","New South Wales","NSW",-35.708152,150.174704,"","2536",824
"Batlow","Sydney","New South Wales","NSW",-35.522019,148.144623,"","2730",829
"Baulkham Hills","Sydney","New South Wales","NSW",-33.758601,150.992887,"","2153",836
"Baulkham Hills","Sydney","New South Wales","NSW",-33.767239,150.968177,"","1755",837
"Bawley Point","Sydney","New South Wales","NSW",-35.522387,150.393202,"","2539",842
"Baxters Ridge","Sydney","New South Wales","NSW",-31.711123,151.854774,"","2422",844
"Bayview","Sydney","New South Wales","NSW",-33.66445,151.298945,"","2104",859
